,3,,16/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,00:43.05,,,
,4,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,00:43.14,,,
,5,,14/07/2012,,Rotherham Metro ASC L3 Short Course Meet,,,,,Sheffield                                       ,,,3,,00:43.61,,,
,6,,22/04/2012,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:44.28,,,
,7,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:44.34,,,
,8,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,00:45.25,,,
,9,,08/12/2012,,Boro of Barnsley 17 Annual Christmas Meet  ,,,,,Barnsley                                       ,,,3,,00:45.33,,,
,10,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:45.38,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:47:17,,,,,,,,,,,,,,,Page,20,/,224
,,,,,,,,,Female Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Anya Blake                                        ,,,,,,21/03/2000,,Sheffield C,,,539128,,,,,,,
,Female 50 Backstroke,,,,,,,,,,,,,,,,,
,11,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:47.07,,,
,12,,03/04/2011,,Stocksbridge Pentaqua Spring Sprints           ,,,,,Stocksbridge                                ,,,4,,00:48.20,,,
,13,,16/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,00:48.30,,,
,14,,19/06/2011,,Scarborough 15th Annual A & B Graded,,,,,Scarborough                                ,,,4,,00:49.18,,,
,15,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:49.54,,,
,16,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:50.81,,,
,17,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:54.55,,,
,18,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:56.62,,,
,19,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,00:58.08,,,
,Female 100 Backstroke,,,,,,,,,,,,,,,,,
,1,,17/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,01:36.92,,,
,2,,18/06/2011,,Scarborough 15th Annual A & B Graded,,,,,Scarborough                                ,,,4,,01:44.50,,,
,3,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,01:53.82,,,
,Female 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:33.84,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:47:17,,,,,,,,,,,,,,,Page,21,/,224
,,,,,,,,,Female Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Elise Bradley-Smith                               ,,,,,,09/04/1993,,Sheffield C,,,60271,,,,,,,
,Female 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:30.26,,,
,2,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,00:30.29,,,
,3,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:30.43,,,
,4,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:30.90,,,
,5,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,00:31.15,,,
,6,,24/03/2007,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:31.42,,,
,7,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:31.85,,,
,8,,23/07/2006,,Rotherham Metro A&B Meet                          ,,,,,Sheffield                                       ,,,3,,00:32.42,,,
,9,,18/03/2006,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:33.23,,,
,10,,06/03/2005,,Derbyshire County Championship                  ,,,,,Eckington                                     ,,,0,,00:35.54,,,
,11,,14/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,00:35.93,,,
,12,,08/02/2004,,Trident 2004 Open Meet                            ,,,,,Derby                                           ,,,0,,00:36.44,,,
,13,,16/03/2003,,Derbyshire County Champs                          ,,,,,Various                                         ,,,0,,00:37.87,,,
,Female 100 Freestyle,,,,,,,,,,,,,,,,,
,1,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,01:07.23,,,
,2,,09/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,01:07.45,,,
,3,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:09.21,,,
,4,,15/10/2006,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,1,,01:11.94,,,
,5,,22/07/2006,,Rotherham Metro A&B Meet                          ,,,,,Sheffield                                       ,,,3,,01:13.12,,,
,6,,19/11/2005,,Mansfield Major Oak Open                          ,,,,,Mansfield                                     ,,,2,,01:16.09,,,
,7,,18/07/2004,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,0,,01:19.60,,,
,8,,20/11/2004,,Major Oak Open Meet 2004                          ,,,,,Mansfield                                     ,,,0,,01:23.18,,,
,Female 200 Freestyle,,,,,,,,,,,,,,,,,
,1,,23/07/2006,,Rotherham Metro A&B Meet                          ,,,,,Sheffield                                       ,,,3,,02:36.45,,,
,2,,19/11/2005,,Mansfield Major Oak Open                          ,,,,,Mansfield                                     ,,,2,,02:43.17,,,
,3,,20/11/2004,,Major Oak Open Meet 2004                          ,,,,,Mansfield                                     ,,,0,,02:50.35,,,
,4,,06/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,02:54.13,,,
,5,,08/03/2003,,Derbyshire County Champs                          ,,,,,Various                                         ,,,0,,03:03.53,,,
,Female 400 Freestyle,,,,,,,,,,,,,,,,,
,1,,05/03/2005,,Derbyshire County Championship                  ,,,,,Eckington                                     ,,,0,,05:56.10,,,
,2,,07/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,06:06.49,,,
,Female 800 Freestyle,,,,,,,,,,,,,,,,,
,1,,27/02/2005,,Derbyshire County Championship                  ,,,,,Clay Cross                                   ,,,0,,12:22.50,,,
,Female 50 Breaststroke,,,,,,,,,,,,,,,,,
,1,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,00:38.51,,,
,2,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,00:39.07,,,
,3,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:39.08,,,
,4,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:39.21,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:47:17,,,,,,,,,,,,,,,Page,22,/,224
,,,,,,,,,Female Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Elise Bradley-Smith                               ,,,,,,09/04/1993,,Sheffield C,,,60271,,,,,,,
,Female 50 Breaststroke,,,,,,,,,,,,,,,,,
,5,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,00:39.27,,,
,6,,24/03/2007,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:39.52,,,
,7,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:39.85,,,
,8,,22/07/2006,,Rotherham Metro A&B Meet                          ,,,,,Sheffield                                       ,,,3,,00:41.23,,,
,9,,18/03/2006,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:41.49,,,
,10,,13/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,00:47.16,,,
,11,,05/03/2005,,Derbyshire County Championship                  ,,,,,Eckington                                     ,,,0,,00:47.38,,,
,12,,20/11/2004,,Major Oak Open Meet 2004                          ,,,,,Mansfield                                     ,,,0,,00:48.38,,,
,13,,18/07/2004,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,0,,00:49.26,,,
,14,,08/02/2004,,Trident 2004 Open Meet                            ,,,,,Derby                                           ,,,0,,00:49.45,,,
,15,,15/03/2003,,Derbyshire County Champs                          ,,,,,Various                                         ,,,0,,00:51.12,,,
,Female 100 Breaststroke,,,,,,,,,,,,,,,,,
,1,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:22.84,,,
,2,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:23.07,,,
,3,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:23.51,,,
,4,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,01:23.92,,,
,5,,10/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,01:25.84,,,
,6,,23/07/2006,,Rotherham Metro A&B Meet                          ,,,,,Sheffield                                       ,,,3,,01:29.49,,,
,7,,27/02/2005,,Derbyshire County Championship                  ,,,,,Clay Cross                                   ,,,0,,01:39.95,,,
,8,,18/07/2004,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,0,,01:42.83,,,
,Female 200 Breaststroke,,,,,,,,,,,,,,,,,
,1,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,02:57.93,,,
,2,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,02:58.79,,,
,3,,16/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,03:03.33,,,
,4,,22/07/2006,,Rotherham Metro A&B Meet                          ,,,,,Sheffield                                       ,,,3,,03:08.81,,,
,5,,19/11/2005,,Mansfield Major Oak Open                          ,,,,,Mansfield                                     ,,,2,,03:21.15,,,
,6,,06/03/2005,,Derbyshire County Championship                  ,,,,,Eckington                                     ,,,0,,03:31.84,,,
,7,,20/11/2004,,Major Oak Open Meet 2004                          ,,,,,Mansfield                                     ,,,0,,03:38.62,,,
,8,,06/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,03:41.10,,,
,9,,08/03/2003,,Derbyshire County Champs                          ,,,,,Various                                         ,,,0,,04:01.13,,,
,Female 50 Butterfly,,,,,,,,,,,,,,,,,
,1,,16/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,00:32.75,,,
,2,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:33.00,,,
,3,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:33.14,,,
,4,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:33.21,,,
,5,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,00:33.80,,,
,6,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:34.05,,,
,7,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:34.65,,,
,8,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,00:35.42,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:47:17,,,,,,,,,,,,,,,Page,23,/,224
,,,,,,,,,Female Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Elise Bradley-Smith                               ,,,,,,09/04/1993,,Sheffield C,,,60271,,,,,,,
,Female 50 Butterfly,,,,,,,,,,,,,,,,,
,9,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,00:35.44,,,
,10,,24/03/2007,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:37.41,,,
,11,,27/02/2005,,Derbyshire County Championship                  ,,,,,Clay Cross                                   ,,,0,,00:43.95,,,
,12,,18/07/2004,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,0,,00:44.43,,,
,13,,08/02/2004,,Trident 2004 Open Meet                            ,,,,,Derby                                           ,,,0,,00:44.81,,,
,14,,14/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,00:44.97,,,
,15,,16/03/2003,,Derbyshire County Champs                          ,,,,,Various                                         ,,,0,,01:00.41,,,
,Female 100 Butterfly,,,,,,,,,,,,,,,,,
,1,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,01:19.85,,,
,2,,05/03/2005,,Derbyshire County Championship                  ,,,,,Eckington                                     ,,,0,,01:39.81,,,
,Female 50 Backstroke,,,,,,,,,,,,,,,,,
,1,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:36.78,,,
,2,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:37.55,,,
,3,,06/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,00:42.59,,,
,4,,20/11/2004,,Major Oak Open Meet 2004                          ,,,,,Mansfield                                     ,,,0,,00:45.92,,,
,5,,08/03/2003,,Derbyshire County Champs                          ,,,,,Various                                         ,,,0,,00:48.27,,,
,Female 100 Backstroke,,,,,,,,,,,,,,,,,
,1,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,01:18.92,,,
,2,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,01:19.33,,,
,3,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:20.06,,,
,4,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:23.78,,,
,5,,19/11/2005,,Mansfield Major Oak Open                          ,,,,,Mansfield                                     ,,,2,,01:31.46,,,
,Female 200 Backstroke,,,,,,,,,,,,,,,,,
,1,,06/03/2005,,Derbyshire County Championship                  ,,,,,Eckington                                     ,,,0,,03:15.71,,,
,2,,14/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,03:19.32,,,
,3,,16/03/2003,,Derbyshire County Champs                          ,,,,,Various                                         ,,,0,,03:35.25,,,
,Female 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,16/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,01:15.88,,,
,2,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,01:15.97,,,
,3,,18/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:15.98,,,
,4,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:16.00,,,
,5,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:16.27,,,
,6,,19/07/2008,,Rotherham Metro Meet                              ,,,,,Sheffield                                       ,,,3,,01:16.46,,,
,7,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,01:17.24,,,
,8,,20/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,01:32.57,,,
,9,,22/03/2003,,Derbyshire County Champs                          ,,,,,Various                                         ,,,0,,01:41.07,,,
,Female 200 Individual Medley,,,,,,,,,,,,,,,,,
,1,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,02:44.63,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:47:17,,,,,,,,,,,,,,,Page,24,/,224
,,,,,,,,,Female Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Elise Bradley-Smith                               ,,,,,,09/04/1993,,Sheffield C,,,60271,,,,,,,
,Female 200 Individual Medley,,,,,,,,,,,,,,,,,
,2,,10/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,02:45.26,,,
,3,,17/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,02:46.72,,,
,4,,15/10/2006,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,1,,02:51.54,,,
,5,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,02:52.54,,,
,6,,22/07/2006,,Rotherham Metro A&B Meet                          ,,,,,Sheffield                                       ,,,3,,02:53.27,,,
,7,,26/02/2005,,Derbyshire County Championship                  ,,,,,Clay Cross                                   ,,,0,,03:12.29,,,
,8,,14/03/2004,,Derbyshire County Championship                  ,,,,,Derby                                           ,,,0,,03:18.47,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:47:17,,,,,,,,,,,,,,,Page,25,/,224
,,,,,,,,,Female Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Freya Bradley-Smith                               ,,,,,,21/02/2002,,Sheffield C,,,884590,,,,,,,
,Female 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,00:40.99,,,
,2,,22/04/2012,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:42.48,,,
,3,,08/12/2012,,Boro of Barnsley 17 Annual Christmas Meet  ,,,,,Barnsley                                       ,,,3,,00:43.04,,,
,4,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:43.71,,,
,5,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:46.31,,,
,Female 100 Freestyle,,,,,,,,,,,,,,,,,
,1,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:30.84,,,
,Female 50 Breaststroke,,,,,,,,,,,,,,,,,
,1,,22/04/2012,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:58.77,,,
,2,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,01:00.08,,,
,3,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:01.31,,,
,Female 100 Breaststroke,,,,,,,,,,,,,,,,,
,1,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,02:02.21,,,
,2,,08/12/2012,,Boro of Barnsley 17 Annual Christmas Meet  ,,,,,Barnsley                                       ,,,3,,02:03.36,,,
,Female 50 Butterfly,,,,,,,,,,,,,,,,,
,1,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:52.82,,,
,2,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,00:53.86,,,
,3,,22/04/2012,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:55.67,,,
,Female 50 Backstroke,,,,,,,,,,,,,,,,,
,1,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:45.03,,,
,2,,08/12/2012,,Boro of Barnsley 17 Annual Christmas Meet  ,,,,,Barnsley                                       ,,,3,,00:49.13,,,
,3,,22/04/2012,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:49.14,,,
,4,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:52.00,,,
,5,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:59.30,,,
,Female 100 Backstroke,,,,,,,,,,,,,,,,,
,1,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,01:46.60,,,
,Female 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:38.61,,,
,2,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:59.21,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:47:17,,,,,,,,,,,,,,,Page,26,/,224
,,,,,,,,,Female Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Adara Bradshaw                                    ,,,,,,10/11/2000,,Sheffield C,,,893873,,,,,,,
,Female 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,20/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,00:35.65,,,
,2,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:37.13,,,
,3,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:37.48,,,
,4,,03/11/2012,,Barnsleys Minors Swimming League              ,,,,,Barnsley                                       ,,,3,,00:39.11,,,
,5,,22/04/2012,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:40.83,,,
,Female 200 Freestyle,,,,,,,,,,,,,,,,,
,1,,05/11/2011,,York City Baths Regional Qualifier Meet         ,,,,,Hull                                              ,,,3,,03:28.29,,,
,Female 50 Breaststroke,,,,,,,,,,,,,,,,,
,1,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:46.71,,,
,2,,03/11/2012,,Barnsleys Minors Swimming League              ,,,,,Barnsley                                       ,,,3,,00:51.21,,,
,3,,22/04/2012,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:51.43,,,
,4,,05/11/2011,,York City Baths Regional Qualifier Meet         ,,,,,Hull                                              ,,,3,,00:52.18,,,
,Female 100 Breaststroke,,,,,,,,,,,,,,,,,
,1,,20/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,01:31.27,,,
,2,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:40.51,,,
,Female 50 Butterfly,,,,,,,,,,,,,,,,,
,1,,22/04/2012,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:49.97,,,
,2,,03/11/2012,,Barnsleys Minors Swimming League              ,,,,,Barnsley                                       ,,,3,,00:55.12,,,
,Female 50 Backstroke,,,,,,,,,,,,,,,,,
,1,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:39.87,,,
,2,,03/11/2012,,Barnsleys Minors Swimming League              ,,,,,Barnsley                                       ,,,3,,00:41.91,,,
,3,,22/04/2012,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:43.69,,,
,Female 200 Backstroke,,,,,,,,,,,,,,,,,
,1,,20/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,02:53.44,,,
,2,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,03:04.61,,,
,Female 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,20/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,01:23.34,,,
,2,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:30.03,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:47:17,,,,,,,,,,,,,,,Page,27,/,224
,,,,,,,,,Female Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Mia Brightmore                                    ,,,,,,10/02/2000,,Sheffield C,,,1101232,,,,,,,
,Female 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,20/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,00:30.75,,,
,2,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:31.40,,,
,3,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,00:31.48,,,
,4,,27/07/2013,,City of Bradford SC End of Season Meet        ,,,,,Shipley                                         ,,,3,,00:31.89,,,
,5,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:31.95,,,
,6,,24/08/2013,,Sheffield City Sprints Meet                       ,,,,,Sheffield                                       ,,,3,,00:32.01,,,
,7,,27/10/2013,,South Axholme Sharks Halloween Open        ,,,,,Beverley                                       ,,,3,,00:32.30,,,
,8,,21/04/2013,,Harrogate SC Spa Town A/B Grade Open     ,,,,,Harrogate                                     ,,,3,,00:32.47,,,
,9,,08/12/2012,,South Axholme Sharkes Club,,,,,South Axholme                            ,,,4,,00:35.28,,,
,10,,10/11/2012,,South Axholme Sharkes Club,,,,,South Axholme                            ,,,4,,00:37.95,,,
,Female 100 Freestyle,,,,,,,,,,,,,,,,,
,1,,19/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,01:07.14,,,
,2,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,01:08.32,,,
,3,,24/08/2013,,Sheffield City Sprints Meet                       ,,,,,Sheffield                                       ,,,3,,01:08.78,,,
,4,,27/07/2013,,City of Bradford SC End of Season Meet        ,,,,,Shipley                                         ,,,3,,01:09.89,,,
,5,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:09.99,,,
,6,,25/05/2013,,South Axholme Sharks Club Championships ,,,,,Gainsborough                              ,,,4,,01:11.12,,,
,7,,19/05/2013,,Doncaster Dartes SC B Grade Meet 2013      ,,,,,Adwick                                         ,,,3,,01:12.88,,,
,Female 200 Freestyle,,,,,,,,,,,,,,,,,
,1,,27/07/2013,,City of Bradford SC End of Season Meet        ,,,,,Shipley                                         ,,,3,,02:34.50,,,
